"indiv","sample_type","Run","SampleID","Population","Collection_Location","day","month","year","Genotyped_Loci","GTperc","SRY_gt","ZFX_gt","ZFY_gt","SRY","ZFX","ZFY","Sex_gt","Sex_reads","Known_Sex","Estimated_AgeClass"
"16MA0558","feces","Nov2024","Pv16-560","SPS","Woodard Bay","28","Mar","16",88,75.86,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0559","feces","Nov2024","Pv16-561","SPS","Woodard Bay","28","Mar","16",7,6.03,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0560","feces","Nov2024","Pv16-562","SPS","Woodard Bay","28","Mar","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0561","feces","Nov2024","Pv16-563","SPS","Woodard Bay","28","Mar","16",35,30.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0562","feces","Nov2024","Pv16-564","SPS","Woodard Bay","28","Mar","16",7,6.03,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0563","feces","Nov2024","Pv16-565","SPS","Woodard Bay","28","Mar","16",97,83.62,NA,"G",NA,0,10,0,"Female","Female",NA,NA
"16MA0564","feces","Nov2024","Pv16-566","SPS","Woodard Bay","28","Mar","16",105,90.52,NA,"G",NA,0,20,0,"Female","Female",NA,NA
"16MA0565","feces","Nov2024","Pv16-567","SPS","Woodard Bay","28","Mar","16",18,15.52,NA,NA,NA,1,0,0,NA,NA,NA,NA
"16MA0566","feces","Nov2024","Pv16-568","SPS","Woodard Bay","28","Mar","16",14,12.07,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0567","feces","Nov2024","Pv16-569","SPS","Woodard Bay","28","Mar","16",70,60.34,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"16MA0568","feces","Nov2024","Pv16-570","SPS","Woodard Bay","28","Mar","16",49,42.24,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0569","feces","Nov2024","Pv16-571","SPS","Woodard Bay","28","Mar","16",37,31.9,"T",NA,NA,3,2,0,"Male","Male",NA,NA
"16MA0570","feces","Nov2024","Pv16-572","SPS","Woodard Bay","28","Mar","16",18,15.52,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0571","feces","Nov2024","Pv16-573","SPS","Woodard Bay","29","Feb","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0572","feces","Nov2024","Pv16-574","SPS","Woodard Bay","29","Feb","16",17,14.66,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0573","feces","Nov2024","Pv16-575","SPS","Woodard Bay","29","Feb","16",35,30.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0574","feces","Nov2024","Pv16-576","SPS","Woodard Bay","29","Feb","16",91,78.45,NA,"G",NA,0,10,0,"Female","Female",NA,NA
"16MA0575","feces","Nov2024","Pv16-577","SPS","Woodard Bay","29","Feb","16",67,57.76,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"16MA0576","feces","Nov2024","Pv16-578","SPS","Woodard Bay","29","Feb","16",52,44.83,NA,"G",NA,0,4,0,"Female","Female",NA,NA
"16MA0577","feces","Nov2024","Pv16-579","SPS","Woodard Bay","29","Feb","16",6,5.17,NA,NA,NA,1,1,0,NA,NA,NA,NA
"16MA0578","feces","Nov2024","Pv16-580","SPS","Woodard Bay","29","Feb","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0579","feces","Nov2024","Pv16-581","SPS","Woodard Bay","29","Feb","16",22,18.97,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0580","feces","Nov2024","Pv16-582","SPS","Woodard Bay","29","Feb","16",50,43.1,"T",NA,NA,3,2,0,"Male","Male",NA,NA
"16MA0581","feces","Nov2024","Pv16-583","SPS","Woodard Bay","27","May","16",54,46.55,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0582","feces","Nov2024","Pv16-584","SPS","Woodard Bay","27","May","16",12,10.34,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0583","feces","Nov2024","Pv16-585","SPS","Woodard Bay","27","May","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0584","feces","Nov2024","Pv16-586","SPS","Woodard Bay","27","May","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0585","feces","Nov2024","Pv16-587","SPS","Woodard Bay","27","May","16",5,4.31,NA,NA,NA,1,0,0,NA,NA,NA,NA
"16MA0586","feces","Nov2024","Pv16-588","SPS","Woodard Bay","27","May","16",42,36.21,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0587","feces","Nov2024","Pv16-589","SPS","Woodard Bay","27","May","16",70,60.34,NA,"G",NA,0,8,0,"Female","Female",NA,NA
"16MA0588","feces","Nov2024","Pv16-590","SPS","Woodard Bay","27","May","16",13,11.21,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0589","feces","Nov2024","Pv16-591","SPS","Woodard Bay","27","May","16",10,8.62,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0590","feces","Nov2024","Pv16-592","SPS","Woodard Bay","27","May","16",23,19.83,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0591","feces","Nov2024","Pv16-593","SPS","Woodard Bay","27","May","16",22,18.97,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0592","feces","Nov2024","Pv16-594","SPS","Woodard Bay","27","May","16",15,12.93,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0593","feces","Nov2024","Pv16-595","SPS","Woodard Bay","18","Apr","16",46,39.66,NA,NA,NA,1,2,0,NA,NA,NA,NA
"16MA0594","feces","Nov2024","Pv16-596","SPS","Woodard Bay","18","Apr","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0595","feces","Nov2024","Pv16-597","SPS","Woodard Bay","18","Apr","16",28,24.14,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0596","feces","Nov2024","Pv16-598","SPS","Nisqually","18","Apr","16",88,75.86,"T",NA,NA,7,0,2,"Male","Male",NA,NA
"16MA0597","feces","Nov2024","Pv16-599","SPS","Eagle Island","11","Jan","16",78,67.24,"T",NA,NA,11,2,1,"Male","Male",NA,NA
"16MA0598","feces","Nov2024","Pv16-600","SPS","Cutts Island","22","Jan","16",59,50.86,"T",NA,NA,3,1,0,"Male","Male",NA,NA
"16MA0599","feces","Nov2024","Pv16-601","SPS","Cutts Island","22","Jan","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0600","feces","Nov2024","Pv16-602","SPS","Cutts Island","18","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0601","feces","Nov2024","Pv16-603","SPS","Eagle Island","26","Apr","16",103,88.79,NA,"G",NA,0,4,0,"Female","Female",NA,NA
"16MA0602","feces","Nov2024","Pv16-604","SPS","Eagle Island","6","Apr","16",21,18.1,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0603","feces","Nov2024","Pv16-605","SPS","Colvos Rocks","6","Apr","16",5,4.31,NA,NA,NA,1,0,1,NA,NA,NA,NA
"16MA0604","feces","Nov2024","Pv16-606","SPS","Still Harbor","6","Apr","16",68,58.62,"T",NA,NA,4,0,0,"Male","Male",NA,NA
"16MA0605","feces","Nov2024","Pv16-607","SPS","Still Harbor","6","Apr","16",93,80.17,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"16MA0606","feces","Nov2024","Pv16-608","SPS","Still Harbor","6","Apr","16",89,76.72,NA,"G",NA,1,7,0,"Female","Female",NA,NA
"16MA0607","feces","Nov2024","Pv16-609","SPS","Still Harbor","6","Apr","16",72,62.07,"T",NA,"A",7,1,3,"Male","Male",NA,NA
"16MA0608","feces","Nov2024","Pv16-610","SPS","Still Harbor","6","Apr","16",32,27.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0609","feces","Nov2024","Pv16-611","SPS","Still Harbor","6","Apr","16",39,33.62,"T",NA,NA,4,0,2,"Male","Male",NA,NA
"16MA0610","feces","Nov2024","Pv16-612","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0611","feces","Nov2024","Pv16-613","SPS","Still Harbor","6","Apr","16",101,87.07,NA,"G",NA,0,14,0,"Female","Female",NA,NA
"16MA0612","feces","Nov2024","Pv16-614","SPS","Still Harbor","6","Apr","16",59,50.86,NA,NA,NA,0,0,1,NA,NA,NA,NA
"16MA0613","feces","Nov2024","Pv16-615","SPS","Still Harbor","6","Apr","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0614","feces","Nov2024","Pv16-616","SPS","Still Harbor","6","Apr","16",10,8.62,NA,NA,NA,1,2,0,NA,NA,NA,NA
"16MA0615","feces","Nov2024","Pv16-617","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0616","feces","Nov2024","Pv16-618","SPS","Still Harbor","6","Apr","16",36,31.03,NA,NA,NA,1,1,0,NA,NA,NA,NA
"16MA0617","feces","Nov2024","Pv16-619","SPS","Still Harbor","6","Apr","16",2,1.72,NA,NA,NA,1,0,0,NA,NA,NA,NA
"16MA0618","feces","Nov2024","Pv16-620","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0619","feces","Nov2024","Pv16-621","SPS","Still Harbor","6","Apr","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0620","feces","Nov2024","Pv16-622","SPS","Still Harbor","6","Apr","16",93,80.17,"T","G","A",10,7,4,"Male","Male",NA,NA
"16MA0621","feces","Nov2024","Pv16-623","SPS","Still Harbor","6","Apr","16",102,87.93,"T","G","A",28,8,4,"Male","Male",NA,NA
"16MA0622","feces","Nov2024","Pv16-624","SPS","Still Harbor","6","Apr","16",18,15.52,NA,NA,NA,1,0,0,NA,NA,NA,NA
"16MA0623","feces","Nov2024","Pv16-625","SPS","Still Harbor","6","Apr","16",12,10.34,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0624","feces","Nov2024","Pv16-626","SPS","Still Harbor","6","Apr","16",39,33.62,NA,"G",NA,0,4,0,"Female","Female",NA,NA
"16MA0625","feces","Nov2024","Pv16-627","SPS","Still Harbor","6","Apr","16",106,91.38,NA,"G",NA,0,40,0,"Female","Female",NA,NA
"16MA0626","feces","Nov2024","Pv16-628","SPS","Still Harbor","6","Apr","16",2,1.72,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0627","feces","Nov2024","Pv16-629","SPS","Still Harbor","6","Apr","16",95,81.9,NA,"G",NA,0,11,0,"Female","Female",NA,NA
"16MA0628","feces","Nov2024","Pv16-630","SPS","Still Harbor","6","Apr","16",77,66.38,NA,"G",NA,1,5,0,"Female","Female",NA,NA
"16MA0629","feces","Nov2024","Pv16-631","SPS","Still Harbor","6","Apr","16",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0630","feces","Nov2024","Pv16-632","SPS","Still Harbor","6","Apr","16",3,2.59,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0631","feces","Nov2024","Pv16-633","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0632","feces","Nov2024","Pv16-634","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0633","feces","Nov2024","Pv16-635","SPS","Still Harbor","6","Apr","16",12,10.34,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0634","feces","Nov2024","Pv16-636","SPS","Still Harbor","6","Apr","16",18,15.52,NA,NA,NA,0,0,1,NA,NA,NA,NA
"16MA0635","feces","Nov2024","Pv16-637","SPS","Still Harbor","6","Apr","16",102,87.93,NA,"G",NA,0,14,0,"Female","Female",NA,NA
"16MA0636","feces","Nov2024","Pv16-638","SPS","Still Harbor","6","Apr","16",99,85.34,"T","G","A",20,9,3,"Male","Male",NA,NA
"16MA0637","feces","Nov2024","Pv16-639","SPS","Still Harbor","6","Apr","16",36,31.03,NA,NA,NA,0,1,1,NA,NA,NA,NA
"16MA0638","feces","Nov2024","Pv16-640","SPS","Still Harbor","6","Apr","16",99,85.34,NA,"G",NA,0,13,0,"Female","Female",NA,NA
"16MA0639","feces","Nov2024","Pv16-641","SPS","Still Harbor","6","Apr","16",14,12.07,NA,NA,NA,1,0,0,NA,NA,NA,NA
"16MA0640","feces","Nov2024","Pv16-642","SPS","Still Harbor","6","Apr","16",31,26.72,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0641","feces","Nov2024","Pv16-643","SPS","Still Harbor","6","Apr","16",79,68.1,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0642","feces","Nov2024","Pv16-644","SPS","Still Harbor","6","Apr","16",70,60.34,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0643","feces","Nov2024","Pv16-645","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0644","feces","Nov2024","Pv16-646","SPS","Still Harbor","6","Apr","16",32,27.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0645","feces","Nov2024","Pv16-647","SPS","Still Harbor","6","Apr","16",109,93.97,"T","G","A",95,45,31,"Male","Male",NA,NA
"16MA0646","feces","Nov2024","Pv16-648","SPS","Still Harbor","6","Apr","16",38,32.76,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0647","feces","Nov2024","Pv16-649","SPS","Still Harbor","6","Apr","16",3,2.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0648","feces","Nov2024","Pv16-650","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0649","feces","Nov2024","Pv16-651","SPS","Still Harbor","6","Apr","16",38,32.76,NA,NA,NA,1,1,0,NA,NA,NA,NA
"16MA0650","feces","Nov2024","Pv16-652","SPS","Still Harbor","6","Apr","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0651","feces","Nov2024","Pv16-653","SPS","Still Harbor","6","Apr","16",100,86.21,NA,"G",NA,0,17,0,"Female","Female",NA,NA
"16MA0652","feces","Nov2024","Pv16-654","SPS","Still Harbor","6","Apr","16",65,56.03,NA,"G",NA,0,4,0,"Female","Female",NA,NA
"16MA0653","feces","Nov2024","Pv16-655","SPS","Still Harbor","6","Apr","16",5,4.31,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0654","feces","Nov2024","Pv16-656","SPS","Still Harbor","28","Apr","16",103,88.79,"T","G","A",77,11,14,"Male","Male",NA,NA
"16MA0655","feces","Nov2024","Pv16-657","SPS","Still Harbor","28","Apr","16",4,3.45,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0656","feces","Nov2024","Pv16-658","SPS","Still Harbor","28","Apr","16",94,81.03,"T","G",NA,25,7,1,"Male","Male",NA,NA
"16MA0657","feces","Nov2024","Pv16-659","SPS","Still Harbor","28","Apr","16",35,30.17,NA,NA,NA,1,1,0,NA,NA,NA,NA
"16MA0658","feces","Nov2024","Pv16-660","SPS","Still Harbor","28","Apr","16",102,87.93,"T","G","A",67,10,11,"Male","Male",NA,NA
"16MA0659","feces","Nov2024","Pv16-661","SPS","Still Harbor","28","Apr","16",105,90.52,NA,"G",NA,0,20,0,"Female","Female",NA,NA
"16MA0660","feces","Nov2024","Pv16-662","SPS","Still Harbor","28","Apr","16",11,9.48,NA,NA,NA,1,0,2,NA,"Maybe_Male",NA,NA
"16MA0661","feces","Nov2024","Pv16-663","SPS","Still Harbor","28","Apr","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0662","feces","Nov2024","Pv16-664","SPS","Still Harbor","28","Apr","16",74,63.79,"T","G",NA,10,5,1,"Male","Male",NA,NA
"16MA0663","feces","Nov2024","Pv16-665","SPS","Still Harbor","18","Apr","16",21,18.1,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0664","feces","Nov2024","Pv16-666","SPS","Still Harbor","18","Apr","16",3,2.59,NA,"G",NA,0,3,0,"Female","Female",NA,NA
"16MA0665","feces","Nov2024","Pv16-667","SPS","Still Harbor","18","Apr","16",7,6.03,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0666","feces","Nov2024","Pv16-668","SPS","Still Harbor","18","Apr","16",19,16.38,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0667","feces","Nov2024","Pv16-669","SPS","Still Harbor","18","Apr","16",61,52.59,"T",NA,NA,4,2,1,"Male","Male",NA,NA
"16MA0668","feces","Nov2024","Pv16-670","SPS","Still Harbor","18","Apr","16",36,31.03,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0669","feces","Nov2024","Pv16-671","SPS","Still Harbor","18","Apr","16",102,87.93,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"16MA0670","feces","Nov2024","Pv16-672","SPS","Still Harbor","18","Apr","16",9,7.76,"T",NA,NA,3,0,0,"Male","Male",NA,NA
"16MA0671","feces","Nov2024","Pv16-673","SPS","Woodard Bay","22","Jan","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0672","feces","Nov2024","Pv16-674","SPS","Woodard Bay","22","Jan","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0673","feces","Nov2024","Pv16-675","SPS","Woodard Bay","22","Jan","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0674","feces","Nov2024","Pv16-676","SPS","Woodard Bay","22","Jan","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0675","feces","Nov2024","Pv16-677","SPS","Woodard Bay","22","Jan","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0676","feces","Nov2024","Pv16-678","SPS","Woodard Bay","22","Jan","16",96,82.76,NA,"G",NA,0,22,0,"Female","Female",NA,NA
"16MA0677","feces","Nov2024","Pv16-679","SPS","Woodard Bay","22","Jan","16",39,33.62,NA,"G",NA,0,3,0,"Female","Female",NA,NA
"16MA0678","feces","Nov2024","Pv16-680","SPS","Woodard Bay","22","Jan","16",81,69.83,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"16MA0679","feces","Nov2024","Pv16-681","SPS","Woodard Bay","22","Jan","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0680","feces","Nov2024","Pv16-682","SPS","Woodard Bay","13","Jul","16",57,49.14,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0681","feces","Nov2024","Pv16-683","SPS","Woodard Bay","27","Jul","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0682","feces","Nov2024","Pv16-684","SPS","Eagle Island","27","Jul","16",43,37.07,NA,NA,NA,0,2,0,NA,NA,NA,NA
"16MA0683","feces","Nov2024","Pv16-685","SPS","Cutts Island","27","Jul","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0684","feces","Nov2024","Pv16-686","SPS","Cutts Island","27","Jul","16",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0685","feces","Nov2024","Pv16-687","SPS","Still Harbor","13","Jul","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0686","feces","Nov2024","Pv16-688","SPS","Cutts Island","13","Jul","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0687","feces","Nov2024","Pv16-689","SPS","Cutts Island","13","Jul","16",47,40.52,"T","G",NA,4,3,0,"Male","Male",NA,NA
"16MA0688","feces","Nov2024","Pv16-690","SPS","Orchard Rocks","11","Apr","16",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0689","feces","Nov2024","Pv16-691","SPS","Commencement Bay","27","Jul","16",16,13.79,NA,NA,NA,2,1,0,NA,"Maybe_Male",NA,NA
"16MA0690","feces","Nov2024","Pv16-692","SPS","Commencement Bay","27","Jul","16",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0691","feces","Nov2024","Pv16-693","SPS","Commencement Bay","27","Jul","16",2,1.72,NA,NA,NA,0,0,1,NA,NA,NA,NA
"16MA0692","feces","Nov2024","Pv16-694","SPS","Commencement Bay","27","Jul","16",4,3.45,NA,NA,NA,0,1,0,NA,NA,NA,NA
"16MA0693","feces","Nov2024","Pv16-695","SPS","Commencement Bay","27","Jul","16",3,2.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0694","feces","Nov2024","Pv16-696","SPS","Commencement Bay","27","Jul","16",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0695","feces","Nov2024","Pv16-697","SPS","Commencement Bay","27","Jul","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0696","feces","Nov2024","Pv16-698","SPS","Commencement Bay","27","Jul","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0697","feces","Nov2024","Pv16-699","SPS","Commencement Bay","27","Jul","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0698","feces","Nov2024","Pv16-700","SPS","Commencement Bay","27","Jul","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0699","feces","Nov2024","Pv16-701","SPS","Commencement Bay","27","Jul","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0700","feces","Nov2024","Pv16-702","SPS","Commencement Bay","27","Jul","16",10,8.62,NA,NA,NA,0,1,1,NA,NA,NA,NA
"16MA0701","feces","Nov2024","Pv16-703","SPS","Eagle Island","6","May","16",6,5.17,NA,NA,"A",1,0,3,"Male","Male",NA,NA
"16MA0702","feces","Nov2024","Pv16-704","SPS","Eagle Island","6","May","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"16MA0703","feces","Nov2024","Pv16-705","SPS","Eagle Island","6","May","16",27,23.28,NA,NA,NA,2,1,2,NA,"Maybe_Male",NA,NA
"16MA0704","feces","Nov2024","Pv16-706","SPS","Eagle Island","6","May","16",10,8.62,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0001","feces","Nov2024","Pv17-234","SPS","Cutts Island","23","Apr","17",106,91.38,"T","G","A",24,6,3,"Male","Male",NA,NA
"17QB0002","feces","Nov2024","Pv17-235","SPS","Cutts Island","23","Apr","17",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0003","feces","Nov2024","Pv17-236","SPS","Cutts Island","23","Apr","17",9,7.76,"T",NA,NA,4,0,0,"Male","Male",NA,NA
"17QB0004","feces","Nov2024","Pv17-237","SPS","Cutts Island","23","Apr","17",57,49.14,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0005","feces","Nov2024","Pv17-238","SPS","Cutts Island","23","Apr","17",69,59.48,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0006","feces","Nov2024","Pv17-239","SPS","Cutts Island","23","Apr","17",46,39.66,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0007","feces","Nov2024","Pv17-240","SPS","Cutts Island","23","Apr","17",104,89.66,"T",NA,NA,26,2,0,"Male","Male",NA,NA
"17QB0008","feces","Nov2024","Pv17-241","SPS","Cutts Island","23","Apr","17",100,86.21,NA,"G",NA,0,8,0,"Female","Female",NA,NA
"17QB0009","feces","Nov2024","Pv17-242","SPS","Cutts Island","23","Apr","17",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0010","feces","Nov2024","Pv17-243","SPS","Cutts Island","23","Apr","17",28,24.14,"T",NA,NA,4,0,0,"Male","Male",NA,NA
"17QB0011","feces","Nov2024","Pv17-244","SPS","Eagle Island","23","Apr","17",64,55.17,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0012","feces","Nov2024","Pv17-245","SPS","Eagle Island","23","Apr","17",68,58.62,NA,NA,NA,1,0,0,NA,NA,NA,NA
"17QB0013","feces","Nov2024","Pv17-246","SPS","Eagle Island","23","Apr","17",40,34.48,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0014","feces","Nov2024","Pv17-247","SPS","Eagle Island","23","Apr","17",72,62.07,"T",NA,NA,4,2,0,"Male","Male",NA,NA
"17QB0015","feces","Nov2024","Pv17-248","SPS","Eagle Island","23","Apr","17",111,95.69,"T","G","A",138,29,27,"Male","Male",NA,NA
"17QB0016","feces","Nov2024","Pv17-249","SPS","Eagle Island","23","Apr","17",111,95.69,"T","G","A",224,35,38,"Male","Male",NA,NA
"17QB0017","feces","Nov2024","Pv17-250","SPS","Eagle Island","23","Apr","17",94,81.03,"T","G",NA,12,5,1,"Male","Male",NA,NA
"17QB0018","feces","Nov2024","Pv17-251","SPS","Eagle Island","23","Apr","17",93,80.17,"T",NA,"A",20,2,4,"Male","Male",NA,NA
"17QB0019","feces","Nov2024","Pv17-252","SPS","Eagle Island","23","Apr","17",105,90.52,"T","G","A",36,6,10,"Male","Male",NA,NA
"17QB0020","feces","Nov2024","Pv17-253","SPS","Eagle Island","23","Apr","17",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0021","feces","Nov2024","Pv17-254","SPS","Eagle Island","23","Apr","17",73,62.93,"T",NA,NA,5,2,2,"Male","Male",NA,NA
"17QB0022","feces","Nov2024","Pv17-255","SPS","Gertrude Island","23","Apr","17",62,53.45,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0023","feces","Nov2024","Pv17-256","SPS","Gertrude Island","23","Apr","17",110,94.83,NA,"G",NA,1,39,0,"Female","Female",NA,NA
"17QB0024","feces","Nov2024","Pv17-257","SPS","Gertrude Island","23","Apr","17",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0025","feces","Nov2024","Pv17-258","SPS","Gertrude Island","23","Apr","17",38,32.76,NA,NA,NA,0,1,0,NA,NA,NA,NA
"17QB0026","feces","Nov2024","Pv17-259","SPS","Gertrude Island","23","Apr","17",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0027","feces","Nov2024","Pv17-260","SPS","Gertrude Island","23","Apr","17",2,1.72,NA,NA,NA,1,0,0,NA,NA,NA,NA
"17QB0028","feces","Nov2024","Pv17-261","SPS","Gertrude Island","23","Apr","17",101,87.07,NA,"G",NA,1,17,0,"Female","Female",NA,NA
"17QB0029","feces","Nov2024","Pv17-262","SPS","Gertrude Island","23","Apr","17",47,40.52,"T",NA,NA,3,2,1,"Male","Male",NA,NA
"17QB0030","feces","Nov2024","Pv17-263","SPS","Gertrude Island","23","Apr","17",100,86.21,NA,"G",NA,0,12,0,"Female","Female",NA,NA
"17QB0031","feces","Nov2024","Pv17-264","SPS","Gertrude Island","23","Apr","17",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0032","feces","Nov2024","Pv17-265","SPS","Gertrude Island","23","Apr","17",19,16.38,NA,NA,NA,1,1,1,NA,NA,NA,NA
"17QB0033","feces","Nov2024","Pv17-266","SPS","Gertrude Island","23","Apr","17",18,15.52,"T",NA,NA,3,0,0,"Male","Male",NA,NA
"17QB0034","feces","Nov2024","Pv17-267","SPS","Gertrude Island","23","Apr","17",18,15.52,"T",NA,NA,4,1,0,"Male","Male",NA,NA
"17QB0035","feces","Nov2024","Pv17-268","SPS","Woodard Bay","30","Apr","17",4,3.45,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0036","feces","Nov2024","Pv17-269","SPS","Woodard Bay","30","Apr","17",18,15.52,NA,NA,NA,0,0,0,NA,NA,NA,NA
"17QB0037","feces","Nov2024","Pv17-270","SPS","Woodard Bay","30","Apr","17",105,90.52,NA,"G",NA,0,14,0,"Female","Female",NA,NA
